Date,boarding_count,alighting_count,Event
2024-08-02,9196.0,8993.0,하계 계절수업 종강
2024-08-03,7251.0,7112.0,
2024-08-04,5626.0,5560.0,
2024-08-05,8632.0,8450.0,2024학년도 대학원 후기모집 신입생 등록
2024-08-06,8861.0,8670.0,"2024학년도 대학원 후기모집 신입생 등록, 제2학기 수강신청"
2024-08-07,8928.0,8731.0,"2024학년도 대학원 후기모집 신입생 등록, 제2학기 수강신청"
2024-08-08,8936.0,8738.0,"2024학년도 대학원 후기모집 신입생 등록, 제2학기 수강신청"
2024-08-09,8839.0,8645.0,"2024학년도 대학원 후기모집 신입생 등록, 제2학기 수강신청, 하계 계절수업 성적제출 마감"
2024-08-10,6919.0,6787.0,제2학기 수강신청
2024-08-11,5326.0,5267.0,제2학기 수강신청
2024-08-12,8371.0,8196.0,제2학기 수강신청
2024-08-13,8647.0,8462.0,제2학기 수강신청
2024-08-14,8768.0,8575.0,
2024-08-15,8836.0,8641.0,
2024-08-16,8805.0,8613.0,
2024-08-17,6956.0,6824.0,
2024-08-18,5437.0,5375.0,
2024-08-19,8560.0,8379.0,
2024-08-20,8915.0,8721.0,
2024-08-21,9114.0,8910.0,
2024-08-22,9259.0,9051.0,
2024-08-23,9302.0,9094.0,
2024-08-24,7523.0,7373.0,
2024-08-25,6069.0,5987.0,
2024-08-26,9249.0,9047.0,제2학기 재학생 등록
2024-08-27,9653.0,9436.0,제2학기 재학생 등록
2024-08-28,9893.0,9664.0,제2학기 재학생 등록
2024-08-29,10068.0,9835.0,"제2학기 재학생 등록, 후기 학위수여식"
2024-08-30,10131.0,9896.0,제2학기 재학생 등록
2024-08-31,8360.0,8183.0,
2024-09-01,6902.0,6793.0,제2학기 시작
2024-09-02,10067.0,9838.0,"제2학기 개강, 2025학년도 제1학기 교과목 수요조사, 2025학년도 제1학기 교과목 수요조사"
2024-09-03,10443.0,10201.0,"2025학년도 제1학기 교과목 수요조사, 2025학년도 제1학기 교과목 수요조사"
2024-09-04,10644.0,10392.0,"2025학년도 제1학기 교과목 수요조사, 2025학년도 제1학기 교과목 수요조사"
2024-09-05,10770.0,10515.0,"2025학년도 제1학기 교과목 수요조사, 2025학년도 제1학기 교과목 수요조사"
2024-09-06,10773.0,10520.0,"2025학년도 제1학기 교과목 수요조사, 2025학년도 제1학기 교과목 수요조사"
2024-09-07,8934.0,8740.0,
2024-09-08,7400.0,7277.0,
2024-09-09,10481.0,10242.0,"동계 계절수업 수요조사, 2025학년도 제1학기 개설교과목 신청"
2024-09-10,10770.0,10521.0,"동계 계절수업 수요조사, 2025학년도 제1학기 개설교과목 신청"
2024-09-11,10880.0,10624.0,"동계 계절수업 수요조사, 2025학년도 제1학기 개설교과목 신청"
2024-09-12,10913.0,10658.0,"동계 계절수업 수요조사, 2025학년도 제1학기 개설교과목 신청"
2024-09-13,10822.0,10572.0,"동계 계절수업 수요조사, 2025학년도 제1학기 개설교과목 신청"
2024-09-14,8891.0,8705.0,2025학년도 제1학기 개설교과목 신청
2024-09-15,7269.0,7157.0,2025학년도 제1학기 개설교과목 신청
2024-09-16,10268.0,10042.0,2025학년도 제1학기 개설교과목 신청
