사용년월,노선번호,노선명,표준버스정류장ID,버스정류장ARS번호,역명,00시승차총승객수,00시하차총승객수,1시승차총승객수,1시하차총승객수,2시승차총승객수,2시하차총승객수,3시승차총승객수,3시하차총승객수,4시승차총승객수,4시하차총승객수,5시승차총승객수,5시하차총승객수,6시승차총승객수,6시하차총승객수,7시승차총승객수,7시하차총승객수,8시승차총승객수,8시하차총승객수,9시승차총승객수,9시하차총승객수,10시승차총승객수,10시하차총승객수,11시승차총승객수,11시하차총승객수,12시승차총승객수,12시하차총승객수,13시승차총승객수,13시하차총승객수,14시승차총승객수,14시하차총승객수,15시승차총승객수,15시하차총승객수,16시승차총승객수,16시하차총승객수,17시승차총승객수,17시하차총승객수,18시승차총승객수,18시하차총승객수,19시승차총승객수,19시하차총승객수,20시승차총승객수,20시하차총승객수,21시승차총승객수,21시하차총승객수,22시승차총승객수,22시하차총승객수,23시승차총승객수,23시하차총승객수,교통수단타입코드,교통수단타입명,등록일자,"?""사용년월"""
202207.0,관악02,관악02(낙성대역~서울대신공학관),120900161,21895,학부생활관,0,100,0,0,0,0,0,0,0,0,0,0,4,236,12,248,68,352,142,242,86,292,123,362,80,508,88,579,91,619,58,547,39,669,48,705,57,871,42,970,22,1070,15,1638,14,2038,8,2184,30.0,서울마을버스,20220803,
202207.0,관악02,관악02(낙성대역~서울대신공학관),120900162,21897,대학원생활관,0,108,0,0,0,0,0,0,0,0,0,0,6,241,17,214,158,775,134,735,80,532,73,619,110,613,87,532,47,588,31,594,28,606,18,703,29,858,25,971,10,983,8,1402,8,1653,6,1554,30.0,서울마을버스,20220803,
202207.0,관악02,관악02(낙성대역~서울대신공학관),120900163,21899,기숙사삼거리,0,0,0,0,0,0,0,0,0,0,0,0,9,131,35,351,217,1727,414,2089,212,1139,101,1241,90,940,72,731,45,759,44,513,28,357,17,427,25,513,12,277,9,178,9,163,4,119,4,39,30.0,서울마을버스,20220803,
202207.0,관악02,관악02(낙성대역~서울대신공학관),120900164,21904,제2파워플랜트,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,43,1,62,8,87,1,158,4,68,2,26,4,25,15,23,4,11,10,8,10,5,1,2,4,1,0,1,0,0,3,0,0,0,30.0,서울마을버스,20220803,
202207.0,관악02,관악02(낙성대역~서울대신공학관),120900165,21905,건설환경종합연구소,0,0,0,0,0,0,0,0,0,0,0,0,1,97,0,110,4,235,9,557,10,1143,23,589,26,154,16,134,27,103,17,38,13,35,20,19,4,18,2,10,0,2,2,1,1,3,1,0,30.0,서울마을버스,20220803,
202207.0,관악02,관악02(낙성대역~서울대신공학관),120900172,21915,노천강당,0,0,0,0,0,0,0,0,0,0,0,0,10,1,24,3,39,4,154,49,253,45,506,23,554,33,554,9,948,52,1145,39,1853,57,3085,102,2685,40,1138,21,1085,18,1108,41,1047,13,412,3,30.0,서울마을버스,20220803,
202207.0,관악02,관악02(낙성대역~서울대신공학관),120900172,21915,노천강당,0,0,0,0,0,0,0,0,0,0,0,0,28,224,1,568,14,3266,47,3826,47,2331,29,1672,33,1404,27,1179,45,1316,11,742,25,517,64,388,21,420,11,238,9,132,6,88,7,84,20,31,30.0,서울마을버스,20220803,
202207.0,관악02,관악02(낙성대역~서울대신공학관),120900181,21738,낙성대공원.영어마을,0,0,0,0,0,0,0,0,0,0,0,0,2,15,30,33,55,66,73,58,98,18,126,42,108,37,113,57,190,55,171,82,230,84,255,102,185,94,118,57,67,58,126,43,14,63,8,47,30.0,서울마을버스,20220803,
202207.0,관악02,관악02(낙성대역~서울대신공학관),120900182,21765,인헌초등학교,0,0,0,0,0,0,0,0,0,0,0,0,7,53,86,52,201,539,68,136,36,157,42,320,32,420,32,266,19,209,38,315,50,421,35,905,52,1245,23,617,21,367,2,316,14,235,2,181,30.0,서울마을버스,20220803,
202207.0,관악02,관악02(낙성대역~서울대신공학관),120900183,21800,낙성대입구,0,0,0,0,0,0,0,0,0,0,0,0,330,58,363,66,1685,180,1169,84,679,63,444,59,622,68,537,61,474,86,358,67,289,109,339,110,398,96,491,101,444,52,548,78,601,56,532,22,30.0,서울마을버스,20220803,
202207.0,관악02,관악02(낙성대역~서울대신공학관),120900184,21819,인헌초등학교,0,0,0,0,0,0,0,0,0,0,0,0,41,30,109,45,424,67,497,67,233,83,233,81,405,92,373,109,308,108,229,98,204,98,165,148,190,132,202,168,185,75,217,79,142,75,141,45,30.0,서울마을버스,20220803,
202207.0,관악02,관악02(낙성대역~서울대신공학관),120900185,21870,호암교수회관,0,9,0,0,0,0,0,0,0,0,0,0,83,522,298,1108,1474,3253,1635,2206,789,1133,21,247,17,364,6,241,11,409,8,325,8,391,5,401,8,414,4,426,2,376,1,354,2,337,1,268,30.0,서울마을버스,20220803,
202207.0,관악02,관악02(낙성대역~서울대신공학관),120900185,21870,호암교수회관,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,16,8,33,15,34,8,34,7,40,6,54,12,42,7,38,6,52,16,89,8,176,11,118,3,86,4,75,2,80,2,48,4,33,30.0,서울마을버스,20220803,
202207.0,관악02,관악02(낙성대역~서울대신공학관),120900196,21574,학부생활관,0,0,0,0,0,0,0,0,0,0,0,0,214,9,530,35,834,138,1005,87,871,31,1251,46,1327,47,1289,44,1026,45,1220,63,1374,51,1746,83,1489,103,749,79,361,42,345,43,235,60,189,23,30.0,서울마을버스,20220803,
,관악02,관악02(낙성대역~서울대신공학관),120000172,21274,신소재연구소,0,0,0,0,0,0,0,0,0,0,0,0,1,68,1,64,6,444,4,502,8,269,31,148,24,196,35,230,14,91,52,86,20,64,52,72,19,65,6,38,41,34,8,15,20,10,2,5,,,20220603,202205.0
,관악02,관악02(낙성대역~서울대신공학관),120000173,21275,제2공학관,0,0,0,0,0,0,0,0,0,0,10,0,81,128,52,346,100,1103,195,2376,508,2366,708,1332,1384,1325,1406,1886,1534,1127,2667,1214,2956,560,3132,415,3224,395,1539,271,1395,222,1297,172,1221,140,490,53,,,20220603,202205.0
,관악02,관악02(낙성대역~서울대신공학관),120000174,21276,제1공학관,0,0,0,0,0,0,0,0,0,0,0,0,8,9,24,8,15,10,29,9,78,8,124,1,321,4,189,8,191,3,258,1,620,4,602,6,502,13,326,1,186,2,272,0,195,0,104,0,,,20220603,202205.0
,관악02,관악02(낙성대역~서울대신공학관),120000175,21277,유전공학연구소.반도체공동연구소,0,0,0,0,0,0,0,0,0,0,0,0,15,1,10,1,24,1,44,9,49,3,125,13,148,13,113,10,199,13,289,15,476,25,1171,13,1629,15,605,5,424,3,370,5,272,2,150,6,,,20220603,202205.0
,관악02,관악02(낙성대역~서울대신공학관),120000176,21278,교수회관입구,0,0,0,0,0,0,0,0,0,0,0,0,10,0,5,0,20,0,25,3,42,5,105,9,161,3,189,7,181,13,256,12,284,7,436,6,541,4,206,3,174,1,93,0,70,0,42,0,,,20220603,202205.0
,관악02,관악02(낙성대역~서울대신공학관),120000177,21279,관악사삼거리,0,0,0,0,0,0,0,0,0,0,0,0,33,7,178,5,289,6,211,6,215,8,301,20,603,21,589,19,450,20,762,38,1166,45,1521,40,1229,64,605,57,572,82,616,66,485,82,208,60,,,20220603,202205.0
,관악02,관악02(낙성대역~서울대신공학관),120000186,21288,공동기기원,0,0,0,0,0,0,0,0,0,0,0,0,0,120,2,239,7,1114,12,1005,17,840,14,488,17,396,21,383,15,283,23,200,17,151,10,116,10,103,2,44,3,38,4,35,0,35,0,8,,,20220603,202205.0
,관악02,관악02(낙성대역~서울대신공학관),120000187,21289,유전공학연구소.반도체공동연구소,0,0,0,0,0,0,0,0,0,0,0,0,1,31,2,145,2,595,20,578,12,328,2,166,9,182,13,149,11,126,9,90,3,48,8,52,3,47,1,37,0,41,1,14,0,8,0,5,,,20220603,202205.0
,관악02,관악02(낙성대역~서울대신공학관),120000188,21290,에너지자원연구소,0,0,0,0,0,0,0,0,0,0,3,1,2,35,1,128,4,658,5,1022,10,893,8,425,13,517,17,488,14,326,15,303,11,133,38,147,19,119,6,77,2,53,1,58,2,44,1,12,,,20220603,202205.0
,관악02,관악02(낙성대역~서울대신공학관),120900003,21595,가족생활동,0,0,0,0,0,0,0,0,0,0,0,0,123,4,219,12,456,29,304,11,231,22,224,26,236,51,195,31,267,26,303,38,561,48,493,76,549,67,206,47,128,40,159,39,83,19,43,15,,,20220603,202205.0
,관악02,관악02(낙성대역~서울대신공학관),120900009,21585,BK국제관,0,0,0,0,0,0,0,0,0,0,0,0,138,7,263,28,646,42,567,31,626,30,933,41,901,102,781,65,906,84,792,114,1073,115,1527,133,1292,148,704,114,429,87,356,122,269,83,178,75,,,20220603,202205.0
,관악02,관악02(낙성대역~서울대신공학관),120900027,21564,대학원생활관,0,0,0,0,0,0,0,0,0,0,0,0,184,19,377,18,683,46,827,20,710,16,986,27,1078,44,1000,44,1000,32,982,47,1226,66,1730,58,1508,90,1092,55,690,75,573,101,417,95,217,61,,,20220603,202205.0
,관악02,관악02(낙성대역~서울대신공학관),120900090,21663,인헌아파트,0,1,0,0,0,0,0,0,0,0,65,0,3,0,0,0,0,0,0,0,0,0,115,72,161,80,162,102,91,125,83,132,72,211,33,233,31,252,21,282,13,230,10,162,43,130,4,105,,,20220603,202205.0
,관악02,관악02(낙성대역~서울대신공학관),120900090,21663,인헌아파트,0,0,0,0,0,0,0,0,0,0,2,0,301,23,481,2,867,27,381,11,230,15,215,25,229,42,184,32,179,51,144,57,143,82,107,115,84,152,65,75,37,62,29,79,19,89,11,59,,,20220603,202205.0
,관악02,관악02(낙성대역~서울대신공학관),120900095,21689,서울과학전시관,0,0,0,0,0,0,0,0,0,0,0,0,157,7,374,13,883,66,349,22,301,12,420,14,599,34,489,30,464,43,593,44,646,38,797,68,623,37,361,23,293,35,216,32,83,39,25,15,,,20220603,202205.0
,관악02,관악02(낙성대역~서울대신공학관),120900102,21752,낙성대현대아파트,0,0,0,0,0,0,0,0,1,1,0,0,18,15,78,40,95,163,65,40,190,48,72,79,42,111,39,99,66,108,104,157,51,145,47,300,40,315,29,162,26,134,16,106,21,112,2,113,,,20220603,202205.0
,관악02,관악02(낙성대역~서울대신공학관),120900110,21771,낙성대입구,0,0,0,0,0,0,0,0,0,0,0,0,4,135,27,170,36,295,14,352,6,405,11,834,14,1348,7,1195,9,1213,12,1436,13,1557,26,3081,12,3532,13,2039,18,1362,11,1136,6,813,7,729,,,20220603,202205.0
,관악02,관악02(낙성대역~서울대신공학관),120900119,21785,낙성대역,0,0,0,0,0,0,0,0,0,0,0,0,608,997,1447,1874,5710,3228,5897,2967,4735,3146,2799,3997,3255,5140,3153,4645,2125,5976,2081,7238,2181,8912,2334,12225,2216,11680,1611,5780,1809,4312,1896,3943,2510,3244,1974,1922,,,20220603,202205.0
,관악02,관악02(낙성대역~서울대신공학관),120900119,21785,낙성대역,0,0,0,0,0,0,3,3,8,8,632,359,2039,316,3255,27,8696,72,8911,50,7687,28,4607,65,5146,365,5019,69,3641,189,2970,52,2625,119,2785,211,2708,366,2925,90,2682,94,3413,19,4127,52,3060,64,,,20220603,202205.0
,관악02,관악02(낙성대역~서울대신공학관),120900131,21844,낙성대현대아파트,2,1,0,0,0,0,0,0,0,0,0,0,17,40,70,112,273,341,224,140,165,137,133,119,171,93,176,137,95,133,93,140,45,147,52,121,52,129,59,159,30,78,20,61,26,59,20,36,,,20220603,202205.0
,관악02,관악02(낙성대역~서울대신공학관),120900136,21858,낙성대공원.영어마을,1,1,0,0,0,0,0,0,0,0,0,0,35,31,23,65,69,192,70,205,77,217,119,169,67,131,94,219,56,190,92,176,59,179,90,159,50,108,18,72,24,41,13,32,22,36,13,20,,,20220603,202205.0
,관악02,관악02(낙성대역~서울대신공학관),120900140,21864,서울과학전시관,0,2,0,0,0,0,0,0,0,0,0,0,0,41,1,148,7,261,5,149,9,128,13,98,1,160,18,155,5,134,1,98,12,173,9,200,10,144,7,123,6,76,4,95,0,98,5,49,,,20220603,202205.0
,관악02,관악02(낙성대역~서울대신공학관),120900153,21882,교수아파트,0,2,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,1,0,0,2,0,106,77,88,146,112,119,72,158,40,138,60,165,28,140,43,173,24,111,18,81,6,100,4,115,8,62,,,20220603,202205.0
,관악02,관악02(낙성대역~서울대신공학관),120900157,21887,가족생활동,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,3,83,257,102,400,166,339,76,387,74,316,72,455,96,409,95,345,44,380,31,329,42,403,26,389,8,329,,,20220603,202205.0
,관악02,관악02(낙성대역~서울대신공학관),120900159,21892,서울대후문.연구공원,0,69,0,0,0,0,0,0,0,0,0,0,0,46,0,46,2,70,1,43,9,49,363,396,633,639,672,623,378,569,454,521,306,532,313,590,307,646,127,733,103,852,102,1171,83,1470,35,1461,,,20220603,202205.0
,관악02,관악02(낙성대역~서울대신공학관),120900161,21895,학부생활관,1,242,0,0,0,0,0,0,0,0,0,0,14,319,17,335,132,552,275,469,271,444,77,474,187,580,174,615,98,541,164,570,92,586,97,685,109,903,60,991,38,1191,54,1747,37,2298,20,2773,,,20220603,202205.0
,관악02,관악02(낙성대역~서울대신공학관),120900162,21897,대학원생활관,0,188,0,0,0,0,0,0,0,0,0,0,5,263,46,270,73,817,100,1046,90,666,41,667,100,856,96,931,77,702,63,671,49,704,35,798,51,937,29,991,27,1130,15,1485,21,1853,23,1776,,,20220603,202205.0
,관악02,관악02(낙성대역~서울대신공학관),120900163,21899,기숙사삼거리,0,0,0,0,0,0,0,0,0,0,0,0,7,103,23,347,77,1433,95,3178,87,2507,106,1092,100,1892,130,1899,70,989,72,882,38,619,38,623,71,644,25,358,28,242,18,238,6,229,9,92,,,20220603,202205.0
,관악02,관악02(낙성대역~서울대신공학관),120900164,21904,제2파워플랜트,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,42,0,39,1,74,2,122,10,75,22,26,35,35,23,25,24,14,21,6,25,4,7,3,6,0,1,0,0,1,0,0,0,0,,,20220603,202205.0
,관악02,관악02(낙성대역~서울대신공학관),120900165,21905,건설환경종합연구소,0,0,0,0,0,0,0,0,0,0,0,0,3,118,3,116,1,253,8,468,21,1135,58,694,108,172,103,132,102,137,64,49,32,37,42,31,17,20,19,7,3,8,4,7,2,1,0,2,,,20220603,202205.0
,관악02,관악02(낙성대역~서울대신공학관),120900172,21915,노천강당,0,0,0,0,0,0,0,0,0,0,1,0,39,282,0,775,6,3275,29,5608,31,3808,25,1709,54,2962,128,2399,86,1620,135,1463,64,947,67,728,56,778,34,426,19,351,13,283,9,288,44,67,,,20220603,202205.0
,관악02,관악02(낙성대역~서울대신공학관),120900172,21915,노천강당,0,0,0,0,0,0,0,0,0,0,1,0,14,3,66,10,71,7,81,21,301,27,560,23,1366,146,1318,158,1289,89,2590,372,3266,504,4489,429,4506,291,2048,51,2147,36,1750,42,1913,33,887,12,,,20220603,202205.0
,관악02,관악02(낙성대역~서울대신공학관),120900181,21738,낙성대공원.영어마을,0,0,0,0,0,0,0,0,0,0,0,0,8,5,33,50,51,64,38,54,136,22,204,61,171,85,172,99,231,101,309,146,197,128,311,161,194,146,99,67,51,78,56,69,34,112,10,68,,,20220603,202205.0
,관악02,관악02(낙성대역~서울대신공학관),120900182,21765,인헌초등학교,0,0,0,0,0,0,0,0,0,0,0,0,2,47,49,69,171,769,47,140,16,176,25,408,25,624,32,547,20,409,24,474,20,426,32,1246,55,1817,7,943,8,691,11,586,12,357,6,328,,,20220603,202205.0
,관악02,관악02(낙성대역~서울대신공학관),120900183,21800,낙성대입구,0,0,0,0,0,0,0,0,0,0,0,0,236,51,381,18,878,73,527,53,412,46,459,60,842,57,908,61,550,42,507,76,371,56,377,89,530,88,669,88,693,47,853,65,892,52,915,32,,,20220603,202205.0
,관악02,관악02(낙성대역~서울대신공학관),120900184,21819,인헌초등학교,0,0,0,0,0,0,0,0,0,0,0,0,43,22,90,33,256,82,240,71,170,79,241,86,436,79,519,84,416,93,290,76,278,90,273,103,273,86,271,135,253,77,273,73,270,56,206,46,,,20220603,202205.0
,관악02,관악02(낙성대역~서울대신공학관),120900185,21870,호암교수회관,0,6,0,0,0,0,0,0,0,0,0,0,93,605,400,1019,1534,3501,2110,2123,1390,1536,23,374,9,645,16,297,10,446,5,267,7,494,8,543,3,483,4,489,0,393,2,336,1,319,1,291,,,20220603,202205.0
,관악02,관악02(낙성대역~서울대신공학관),120900185,21870,호암교수회관,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,7,0,28,2,31,2,49,5,47,9,81,10,72,11,49,8,77,10,77,6,173,6,142,5,86,4,62,2,59,1,57,0,35,,,20220603,202205.0
,관악02,관악02(낙성대역~서울대신공학관),120900196,21574,학부생활관,0,0,0,0,0,0,0,0,0,0,0,0,183,23,354,36,697,98,762,77,743,22,1058,44,1245,96,1168,74,1063,60,1248,78,1451,122,2272,105,1931,92,1061,73,538,86,425,90,337,86,276,71,,,20220603,202205.0
,관악02,관악02(낙성대역~서울대신공학관),120000172,21274,신소재연구소,0,0,0,0,0,0,0,0,0,0,0,0,2,54,3,72,10,476,6,447,11,257,15,192,21,188,30,211,17,92,49,77,22,54,39,55,57,61,14,35,10,25,3,19,4,18,7,3,,,20220503,202204.0
,관악02,관악02(낙성대역~서울대신공학관),120000173,21275,제2공학관,0,0,0,0,0,0,0,0,0,0,2,0,62,121,69,361,96,1206,146,2430,539,2123,571,1226,1224,1245,1229,1802,1430,1018,2204,1114,2434,604,2972,324,3059,414,1449,274,1493,186,1398,175,1298,127,541,80,,,20220503,202204.0
,관악02,관악02(낙성대역~서울대신공학관),120000174,21276,제1공학관,0,0,0,0,0,0,0,0,0,0,0,0,24,7,32,9,20,3,17,3,93,6,112,2,311,9,180,5,197,8,310,4,561,8,629,7,535,9,329,3,193,0,284,0,188,2,93,2,,,20220503,202204.0
,관악02,관악02(낙성대역~서울대신공학관),120000175,21277,유전공학연구소.반도체공동연구소,0,0,0,0,0,0,0,0,0,0,0,0,16,0,12,0,27,0,36,2,47,5,122,6,157,21,122,12,204,26,259,18,463,17,1035,9,1535,22,609,7,346,2,305,3,298,2,174,2,,,20220503,202204.0
,관악02,관악02(낙성대역~서울대신공학관),120000176,21278,교수회관입구,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,0,8,0,35,1,32,11,58,2,155,10,127,4,183,15,234,8,288,6,375,5,563,10,190,5,104,1,69,1,46,1,30,0,,,20220503,202204.0
,관악02,관악02(낙성대역~서울대신공학관),120000177,21279,관악사삼거리,0,0,0,0,0,0,0,0,0,0,0,0,47,14,158,12,300,11,188,8,180,10,307,19,543,38,592,31,482,31,843,43,1105,46,1410,61,1168,97,605,65,519,81,524,99,436,101,198,72,,,20220503,202204.0
,관악02,관악02(낙성대역~서울대신공학관),120000186,21288,공동기기원,0,0,0,0,0,0,0,0,0,0,0,0,1,118,0,204,10,1019,16,1083,15,775,9,492,5,387,22,352,13,255,14,187,11,138,6,89,16,108,3,61,3,54,2,39,1,26,1,11,,,20220503,202204.0
,관악02,관악02(낙성대역~서울대신공학관),120000187,21289,유전공학연구소.반도체공동연구소,0,0,0,0,0,0,0,0,0,0,0,0,3,30,0,301,11,527,14,561,19,350,6,144,3,150,14,165,4,102,4,86,1,38,2,28,3,41,2,27,2,26,1,21,1,20,1,5,,,20220503,202204.0
,관악02,관악02(낙성대역~서울대신공학관),120000188,21290,에너지자원연구소,0,0,0,0,0,0,0,0,0,0,2,0,11,36,5,102,4,713,11,918,12,819,11,354,25,529,13,508,33,296,16,280,12,139,17,109,21,103,7,71,6,38,4,47,5,33,8,22,,,20220503,202204.0
,관악02,관악02(낙성대역~서울대신공학관),120900003,21595,가족생활동,0,0,0,0,0,0,0,0,0,0,0,0,124,1,180,11,443,34,316,27,239,17,203,26,214,24,181,29,267,28,252,25,452,51,498,71,596,64,203,43,131,37,116,33,73,16,45,24,,,20220503,202204.0
,관악02,관악02(낙성대역~서울대신공학관),120900009,21585,BK국제관,0,0,0,0,0,0,0,0,0,0,0,0,86,4,215,27,621,31,501,20,578,27,792,50,785,93,747,67,847,86,793,146,913,100,1458,121,1296,148,656,108,412,86,338,138,265,88,137,58,,,20220503,202204.0
,관악02,관악02(낙성대역~서울대신공학관),120900027,21564,대학원생활관,0,0,0,0,0,0,0,0,0,0,0,0,139,12,315,22,555,44,752,31,738,23,935,31,1087,58,1015,39,904,42,933,84,1120,56,1636,68,1502,100,992,82,575,101,430,100,352,73,187,70,,,20220503,202204.0
,관악02,관악02(낙성대역~서울대신공학관),120900090,21663,인헌아파트,0,0,0,0,0,0,0,0,0,0,2,0,225,23,477,3,832,14,325,15,259,24,211,17,216,34,157,33,170,54,128,87,117,65,107,119,126,133,51,105,48,58,30,83,25,76,6,44,,,20220503,202204.0
,관악02,관악02(낙성대역~서울대신공학관),120900090,21663,인헌아파트,0,3,0,0,0,0,0,0,0,0,53,0,11,0,0,0,0,0,0,0,0,0,119,75,142,82,134,110,96,99,91,160,64,221,40,226,33,248,11,260,24,190,12,159,27,120,4,76,,,20220503,202204.0
,관악02,관악02(낙성대역~서울대신공학관),120900095,21689,서울과학전시관,0,0,0,0,0,0,0,0,0,0,0,0,130,1,375,16,864,61,345,42,273,9,288,18,443,29,311,21,354,37,430,43,497,49,724,47,550,26,232,20,291,37,130,32,78,36,12,16,,,20220503,202204.0
,관악02,관악02(낙성대역~서울대신공학관),120900102,21752,낙성대현대아파트,0,0,0,0,0,0,1,1,0,0,0,0,25,7,92,31,116,222,94,35,70,42,48,76,39,105,54,117,71,137,61,115,37,103,40,286,34,365,25,157,15,122,7,121,35,109,2,117,,,20220503,202204.0
,관악02,관악02(낙성대역~서울대신공학관),120900110,21771,낙성대입구,0,0,0,0,0,0,0,0,0,0,0,0,5,119,11,121,42,264,4,334,8,446,8,670,17,1195,6,1152,13,1263,17,1360,7,1386,30,2882,21,3385,6,1844,12,1112,11,933,6,701,26,487,,,20220503,202204.0
,관악02,관악02(낙성대역~서울대신공학관),120900119,21785,낙성대역,0,0,0,0,0,0,0,0,0,0,14,4,487,797,1459,1601,5183,2920,4824,2634,4385,2923,2764,3506,3235,4776,2567,4234,1920,5270,1495,6759,1567,7952,1564,10814,2028,10724,1964,5348,2005,4012,1598,3658,1879,3098,1656,1814,,,20220503,202204.0
,관악02,관악02(낙성대역~서울대신공학관),120900119,21785,낙성대역,0,0,0,0,0,0,2,2,3,3,523,355,1624,321,2803,48,8236,63,8256,66,6768,76,3923,159,4339,265,4891,194,3188,114,3013,87,2782,111,2532,301,2302,462,2364,60,2133,53,3118,21,3888,132,2633,52,,,20220503,202204.0
,관악02,관악02(낙성대역~서울대신공학관),120900131,21844,낙성대현대아파트,0,0,0,0,0,0,0,0,0,0,0,0,9,37,46,82,279,220,206,122,154,93,146,106,167,91,159,120,100,103,66,100,61,112,57,100,56,106,48,162,32,53,22,65,24,41,16,27,,,20220503,202204.0
,관악02,관악02(낙성대역~서울대신공학관),120900136,21858,낙성대공원.영어마을,2,1,0,0,0,0,0,0,0,0,0,0,31,31,19,39,79,170,79,138,83,115,71,139,72,172,91,262,74,148,75,167,56,157,93,119,56,100,26,68,25,54,16,24,19,21,19,32,,,20220503,202204.0
,관악02,관악02(낙성대역~서울대신공학관),120900140,21864,서울과학전시관,0,3,0,0,0,0,0,0,0,0,0,0,1,34,2,132,4,204,5,127,15,115,11,72,2,144,14,120,23,119,18,103,13,144,8,117,12,106,8,84,4,76,5,65,3,67,4,34,,,20220503,202204.0
,관악02,관악02(낙성대역~서울대신공학관),120900153,21882,교수아파트,1,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,104,95,99,152,77,116,59,114,42,118,27,169,38,137,36,136,22,108,12,78,11,81,5,93,6,71,,,20220503,202204.0
,관악02,관악02(낙성대역~서울대신공학관),120900157,21887,가족생활동,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,73,226,107,460,120,321,70,335,59,267,57,412,108,388,85,385,21,371,18,352,28,373,40,336,7,274,,,20220503,202204.0
,관악02,관악02(낙성대역~서울대신공학관),120900159,21892,서울대후문.연구공원,3,67,0,0,0,0,0,0,1,1,0,0,0,30,0,37,4,51,6,38,4,36,369,364,675,583,655,505,372,487,424,500,312,563,264,546,253,559,115,720,62,876,73,1115,67,1198,38,1289,,,20220503,202204.0
,관악02,관악02(낙성대역~서울대신공학관),120900161,21895,학부생활관,0,203,0,0,0,0,0,0,0,0,0,0,12,158,18,211,183,397,300,378,270,343,111,347,225,450,255,508,107,450,155,479,81,557,93,608,103,756,60,975,37,1031,41,1523,43,2082,34,2359,,,20220503,202204.0
,관악02,관악02(낙성대역~서울대신공학관),120900162,21897,대학원생활관,0,168,0,0,0,0,0,0,0,0,0,0,5,158,68,214,77,754,101,936,91,695,56,575,126,770,131,718,65,618,83,667,36,586,37,746,60,878,46,974,22,1015,23,1459,18,1665,3,1667,,,20220503,202204.0
,관악02,관악02(낙성대역~서울대신공학관),120900163,21899,기숙사삼거리,0,0,0,0,0,0,0,0,0,0,0,0,5,88,28,322,103,1373,150,2943,110,2320,102,1025,117,1834,149,1730,89,895,87,745,58,551,38,538,57,538,29,316,23,195,18,165,21,222,10,104,,,20220503,202204.0
,관악02,관악02(낙성대역~서울대신공학관),120900164,21904,제2파워플랜트,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,41,0,40,0,60,1,99,12,76,6,40,29,18,26,11,25,17,15,7,12,4,6,0,3,1,0,3,0,1,0,0,0,0,,,20220503,202204.0
,관악02,관악02(낙성대역~서울대신공학관),120900165,21905,건설환경종합연구소,0,0,0,0,0,0,0,0,0,0,0,0,1,71,0,95,4,117,2,449,7,998,47,624,107,216,175,119,61,136,72,50,25,31,34,18,9,13,5,13,3,6,0,6,1,3,0,2,,,20220503,202204.0
,관악02,관악02(낙성대역~서울대신공학관),120900172,21915,노천강당,0,0,0,0,0,0,0,0,0,0,0,0,26,4,89,5,80,69,66,9,322,21,616,43,1233,166,1301,212,1331,165,2302,144,2698,262,4280,351,3804,88,1900,27,1762,20,1674,18,1740,26,720,3,,,20220503,202204.0
,관악02,관악02(낙성대역~서울대신공학관),120900172,21915,노천강당,0,0,0,0,0,0,0,0,0,0,6,1,34,259,8,744,4,3076,25,5132,33,3763,24,1744,82,2652,111,2403,80,1410,114,1351,42,796,45,600,67,517,23,337,20,229,22,164,7,117,30,57,,,20220503,202204.0
,관악02,관악02(낙성대역~서울대신공학관),120900181,21738,낙성대공원.영어마을,0,0,0,0,0,0,0,0,0,0,0,0,4,7,20,42,34,68,35,48,78,23,119,53,162,80,132,116,210,76,225,113,232,108,269,149,142,150,77,62,63,81,35,89,16,112,6,65,,,20220503,202204.0
,관악02,관악02(낙성대역~서울대신공학관),120900182,21765,인헌초등학교,0,0,0,0,0,0,0,0,0,0,0,0,5,53,62,53,195,722,60,112,19,132,17,347,30,502,27,441,34,429,23,442,27,506,43,1204,40,1769,18,841,7,535,11,433,9,325,5,273,,,20220503,202204.0
,관악02,관악02(낙성대역~서울대신공학관),120900183,21800,낙성대입구,0,0,0,0,0,0,0,0,0,0,0,0,217,48,369,17,796,53,574,48,480,34,496,40,777,35,808,51,530,45,442,54,376,62,363,71,485,79,635,91,607,50,758,57,831,61,942,19,,,20220503,202204.0
,관악02,관악02(낙성대역~서울대신공학관),120900184,21819,인헌초등학교,0,0,0,0,0,0,0,0,0,0,0,0,36,17,110,37,219,74,224,54,166,71,210,65,459,61,495,75,336,70,299,84,237,71,215,105,218,80,223,107,227,65,250,75,247,44,199,59,,,20220503,202204.0
